date,city,region,country,year,month,season,day_of_year,rain,rain_3day,rain_7day,rain_15day,rain_30day,rain_intensity,consecutive_rain_days,heavy_rain_day,pressure,pressure_change,pressure_3day_trend,rapid_pressure_drop,temp,temp_change,temp_3day_trend,extreme_heat,extreme_cold,humidity,humidity_change,high_humidity,wind_speed,is_monsoon_season,is_winter_rain_season,flood_label,flood_severity,flood_type,data_source,elevation,distance_to_coast,week_of_year,is_pre_monsoon,is_post_monsoon,rain_7day_vs_30day,geographic_region,monsoon_rain_7day,coastal_storm_risk,mountain_rain_risk,monthly_avg_pressure,pressure_anomaly
2015-02-23,Dadu,other,Pakistan,2015,2,winter,54,0.0,0.0,0.0,0.0,0.38,0.0,0,0,98.74,-0.30000000000001137,-0.4100000000000108,0,24.19,1.7300000000000004,1.4700000000000024,0,0,42.31,-0.28000000000000114,0,2.83,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,9,0,0,0.0,other,0.0,0,0,99.03759842519685,-0.29759842519685265
2018-11-04,Dadu,other,Pakistan,2018,11,autumn,308,0.0,0.0,0.0,0.0,0.05,0.0,0,0,99.04,0.20000000000000284,0.22000000000001307,0,24.58,-0.7200000000000024,-2.030000000000001,0,0,11.5,-3.91,0,1.4,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,44,0,1,0.0,other,0.0,0,0,99.0355925925926,0.004407407407413189
2023-04-21,Dadu,other,Pakistan,2023,4,spring,111,0.0,0.0,0.31,3.25,6.21,0.0,0,0,97.99,-0.04000000000000625,-0.3500000000000085,0,29.08,-0.060000000000002274,0.7199999999999989,0,0,12.3,-2.9499999999999993,0,1.66,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,16,1,0,0.04991144743197552,other,0.0,0,0,98.29277777777777,-0.30277777777777715
2020-09-03,Dadu,other,Pakistan,2020,9,monsoon,247,0.0,0.11999999999998578,11.78,174.89999999999998,247.02,0.0,0,0,98.21,0.0899999999999892,0.25,0,30.53,0.990000000000002,1.8200000000000003,0,0,67.55,0.269999999999996,0,1.65,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,36,0,0,0.04768825322543427,other,11.78,0,0,97.99799999999999,0.2120000000000033
2022-12-04,Dadu,other,Pakistan,2022,12,winter,338,0.0,0.0,0.0,0.0,0.99,0.0,0,0,99.11,0.10999999999999943,0.23999999999999488,0,18.56,0.36999999999999744,-0.25,0,0,38.89,0.3299999999999983,0,1.37,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,48,0,0,0.0,other,0.0,0,0,99.26304659498207,-0.1530465949820723
2019-11-08,Dadu,other,Pakistan,2019,11,autumn,312,0.0,0.0,38.92,72.06,72.16,0.0,0,0,99.09,0.4399999999999977,0.6099999999999994,0,18.37,-2.0,-5.98,0,0,36.84,7.970000000000002,0,2.09,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,45,0,1,0.5393495101231968,other,0.0,0,0,99.0355925925926,0.054407407407410346
2016-07-20,Dadu,other,Pakistan,2016,7,monsoon,202,0.0,0.0,0.01,0.21999999999999645,9.19,0.0,0,0,97.53,-0.04999999999999716,-0.030000000000001137,0,35.37,1.2399999999999949,1.8900000000000006,0,0,47.25,-4.109999999999999,0,4.64,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,29,0,0,0.001088020890001088,other,0.01,0,0,97.35835125448028,0.1716487455197182
2015-11-20,Dadu,other,Pakistan,2015,11,autumn,324,0.0,0.0,0.0,0.2999999999999965,0.30000000000000004,0.0,0,0,99.14,-0.09999999999999432,0.01999999999999602,0,21.95,-1.5399999999999991,-1.9700000000000024,0,0,16.37,-2.0599999999999987,0,1.52,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,47,0,1,0.0,other,0.0,0,0,99.0355925925926,0.1044074074074075
2019-07-28,Dadu,other,Pakistan,2019,7,monsoon,209,0.64,0.6499999999999965,6.319999999999999,11.189999999999996,11.28,0.02666666666666667,1,0,97.35,0.22999999999998977,0.25,0,36.05,0.8099999999999952,1.509999999999998,0,0,47.8,-3.1300000000000026,0,3.97,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,30,0,0,0.5602340218065774,other,6.319999999999999,0,0,97.35835125448028,-0.008351254480288617
2016-01-02,Dadu,other,Pakistan,2016,1,winter,2,0.0,0.0,0.0,0.0,0.02,0.0,0,0,99.6,-0.010000000000005116,0.03999999999999204,0,20.36,1.129999999999999,2.370000000000001,0,0,29.22,-0.5300000000000011,0,1.11,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,53,0,0,0.0,other,0.0,0,0,99.22820788530466,0.3717921146953387
2021-04-21,Dadu,other,Pakistan,2021,4,spring,111,6.19,35.609999999999985,36.21,36.21,36.33,0.2579166666666667,3,0,98.46,0.25,0.10999999999999943,0,26.97,-2.2300000000000004,-3.120000000000001,0,0,49.13,8.950000000000003,0,1.79,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,16,1,0,0.9966695108860203,other,0.0,0,0,98.29277777777777,0.16722222222222172
2022-03-06,Dadu,other,Pakistan,2022,3,spring,65,0.0,0.0,1.12,1.1199999999999966,1.94,0.0,0,0,98.64,-0.4000000000000057,-0.5799999999999983,0,23.69,0.25,0.7100000000000009,0,0,36.15,3.530000000000001,0,2.81,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,9,0,0,0.5770221535291088,other,0.0,0,0,98.70802867383513,-0.0680286738351299
2020-01-09,Dadu,other,Pakistan,2020,1,winter,9,0.0,0.74,0.91,0.91,2.59,0.0,0,0,99.5,0.20999999999999375,0.15000000000000568,0,13.23,0.370000000000001,-0.129999999999999,0,0,26.76,-6.609999999999996,0,1.25,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,2,0,0,0.35121574681590123,other,0.0,0,0,99.22820788530466,0.27179211469534437
2019-06-05,Dadu,other,Pakistan,2019,6,monsoon,156,0.0,0.0,0.0,6.179999999999996,7.75,0.0,0,0,97.73,0.060000000000002274,0.13000000000000966,0,38.46,-0.04999999999999716,1.240000000000002,0,0,14.93,-12.809999999999999,0,2.21,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,23,1,0,0.0,other,0.0,0,0,97.47296296296297,0.25703703703703695
2023-05-26,Dadu,other,Pakistan,2023,5,spring,146,0.0,0.3599999999999711,0.38,1.6800000000000002,7.79,0.0,0,0,97.66,-0.010000000000005116,-0.18999999999999773,0,37.92,0.030000000000001137,2.1600000000000037,0,0,11.23,-11.120000000000001,0,2.58,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,21,1,0,0.04877422667180079,other,0.0,0,0,97.87716845878136,-0.2171684587813587
2015-12-23,Dadu,other,Pakistan,2015,12,winter,357,0.0,0.0,0.0,0.019999999999996448,0.02,0.0,0,0,99.74,0.29999999999999716,0.4200000000000017,0,15.65,-1.3899999999999988,-0.5899999999999981,0,0,22.2,-19.029999999999998,0,1.86,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,52,0,0,0.0,other,0.0,0,0,99.26304659498207,0.47695340501792316
2023-04-30,Dadu,other,Pakistan,2023,4,spring,120,1.05,2.4499999999999713,5.41,5.720000000000001,8.82,0.043750000000000004,4,0,98.22,-0.12000000000000455,-0.09000000000000341,0,26.26,0.240000000000002,-0.9399999999999977,0,0,52.31,-1.5899999999999963,0,0.86,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,17,1,0,0.6133091486226052,other,0.0,0,0,98.29277777777777,-0.07277777777777317
2020-04-14,Dadu,other,Pakistan,2020,4,spring,105,0.0,0.0,0.0,0.23999999999999289,40.76,0.0,0,0,98.41,-0.09000000000000341,-0.3400000000000034,0,29.17,0.370000000000001,-1.759999999999998,0,0,40.68,13.34,0,4.27,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,16,1,0,0.0,other,0.0,0,0,98.29277777777777,0.11722222222222456
2019-02-22,Dadu,other,Pakistan,2019,2,winter,53,0.0,17.029999999999998,21.54,21.54,28.89,0.0,0,0,99.44,0.10999999999999943,0.6400000000000006,0,16.73,-0.759999999999998,-2.6499999999999986,0,0,30.83,-20.370000000000005,0,1.19,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,8,0,0,0.7455609013187497,other,0.0,0,0,99.03759842519685,0.4024015748031502
2022-06-19,Dadu,other,Pakistan,2022,6,monsoon,170,0.55,0.5499999999999787,0.56,0.6599999999999965,0.66,0.02291666666666667,1,0,97.4,0.10000000000000853,0.14000000000000057,0,35.34,0.23000000000000398,0.3200000000000003,0,0,48.43,-0.8900000000000006,0,5.14,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,24,1,0,0.8472012102874433,other,0.0,0,0,97.47296296296297,-0.07296296296296134
2019-09-05,Dadu,other,Pakistan,2019,9,monsoon,248,0.0,3.73,33.730000000000004,41.53,65.60000000000001,0.0,0,0,97.54,-0.05999999999998806,-0.1799999999999926,0,33.53,1.480000000000004,2.7900000000000027,0,0,57.95,-2.4299999999999997,0,3.14,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,36,0,0,0.5141689913263517,other,33.730000000000004,0,0,97.99799999999999,-0.4579999999999842
2017-10-23,Dadu,other,Pakistan,2017,10,autumn,296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98.47,0.18999999999999773,0.12000000000000455,0,28.84,0.3000000000000007,-0.379999999999999,0,0,18.93,3.869999999999999,0,1.66,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,43,0,1,0.0,other,0.0,0,0,98.57863799283153,-0.10863799283153242
2016-06-17,Dadu,other,Pakistan,2016,6,monsoon,169,0.0,0.0,0.0,0.0,1.39,0.0,0,0,97.42,0.18000000000000682,0.3200000000000074,0,36.81,-1.9799999999999969,-1.0,0,0,21.26,1.7100000000000009,0,2.92,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,24,1,0,0.0,other,0.0,0,0,97.47296296296297,-0.05296296296296532
2022-09-24,Dadu,other,Pakistan,2022,9,monsoon,267,0.0,0.0,0.0,4.18,12.09,0.0,0,0,97.87,-0.09999999999999432,-0.22999999999998977,0,27.33,-1.0200000000000031,-1.120000000000001,0,0,70.56,-4.789999999999992,0,2.21,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,38,0,0,0.0,other,0.0,0,0,97.99799999999999,-0.1279999999999859
2016-05-29,Dadu,other,Pakistan,2016,5,spring,150,0.0,0.03999999999999645,0.45999999999999996,0.7099999999999964,15.489999999999998,0.0,0,0,97.44,-0.25,-0.29999999999999716,0,36.42,1.5700000000000003,2.4200000000000017,0,0,36.21,-12.589999999999996,0,5.34,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,21,1,0,0.029694661416306244,other,0.0,0,0,97.87716845878136,-0.43716845878135757
2017-06-29,Dadu,other,Pakistan,2017,6,monsoon,180,3.04,4.2899999999999965,4.609999999999999,4.609999999999996,7.78,0.12666666666666668,2,0,97.43,0.030000000000001137,0.14000000000000057,0,33.37,-0.4299999999999997,-2.970000000000006,0,0,52.21,5.140000000000001,0,2.82,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,26,1,0,0.592468834340059,other,0.0,0,0,97.47296296296297,-0.042962962962960205
2020-10-25,Dadu,other,Pakistan,2020,10,autumn,299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98.61,0.2600000000000051,0.3299999999999983,0,24.4,0.8200000000000003,-0.0400000000000027,0,0,26.02,-0.240000000000002,0,1.14,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,43,0,1,0.0,other,0.0,0,0,98.57863799283153,0.03136200716846815
2016-06-01,Dadu,other,Pakistan,2016,6,monsoon,153,0.32,0.6799999999999964,0.72,1.3899999999999963,16.169999999999998,0.013333333333333334,2,0,97.82,0.12999999999999545,0.4299999999999926,0,35.0,-0.5499999999999972,-0.8999999999999986,0,0,47.2,2.8000000000000043,0,5.3,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,22,1,0,0.044524148166470844,other,0.0,0,0,97.47296296296297,0.34703703703702615
2022-02-16,Dadu,other,Pakistan,2022,2,winter,47,0.0,0.0,0.0,0.8199999999999965,0.99,0.0,0,0,98.64,-0.1700000000000017,-0.060000000000002274,0,19.75,-0.4800000000000004,0.7899999999999991,0,0,39.0,3.280000000000001,0,1.51,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,7,0,0,0.0,other,0.0,0,0,99.03759842519685,-0.39759842519684696
2018-03-26,Dadu,other,Pakistan,2018,3,spring,85,0.0,0.0,0.060000000000000005,0.06999999999999645,0.11,0.0,0,0,98.85,-0.21999999999999886,-0.04000000000000625,0,30.07,0.41000000000000014,1.3300000000000018,0,0,19.64,1.0199999999999996,0,1.72,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,13,0,0,0.5405405405405406,other,0.0,0,0,98.70802867383513,0.14197132616486385
2023-09-07,Dadu,other,Pakistan,2023,9,monsoon,250,0.0,0.0,0.49,0.49,0.49,0.0,0,0,97.97,-0.04000000000000625,0.09999999999999432,0,32.74,0.5399999999999991,0.5500000000000043,0,0,52.5,-2.270000000000003,0,2.92,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,36,0,0,0.9979633401221996,other,0.49,0,0,97.99799999999999,-0.027999999999991587
2019-10-14,Dadu,other,Pakistan,2019,10,autumn,287,0.0,0.0,0.09999999999999645,24.54,31.62,0.0,0,0,98.77,-0.04000000000000625,0.11999999999999034,0,29.2,0.4800000000000004,0.75,0,0,41.89,-0.5700000000000003,0,2.34,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,42,0,1,0.0031624553303183467,other,0.0,0,0,98.57863799283153,0.19136200716846474
2017-03-17,Dadu,other,Pakistan,2017,3,spring,76,0.0,0.4999999999999965,0.69,0.8099999999999965,0.8500000000000001,0.0,0,0,98.57,-0.18000000000000682,-0.36000000000001364,0,26.7,1.3399999999999999,3.2399999999999984,0,0,38.6,-1.1000000000000014,0,2.38,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,11,0,0,0.8108108108108106,other,0.0,0,0,98.70802867383513,-0.13802867383513728
2017-05-15,Dadu,other,Pakistan,2017,5,spring,135,0.04,0.06999999999999648,0.28,0.2799999999999965,0.28,0.0016666666666666668,0,0,97.72,-0.21000000000000796,-0.45000000000000284,0,34.48,0.1599999999999966,-0.29000000000000625,0,0,37.25,-0.07000000000000028,0,3.78,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,20,1,0,0.99644128113879,other,0.0,0,0,97.87716845878136,-0.15716845878135643
2022-05-09,Dadu,other,Pakistan,2022,5,spring,129,0.0,0.0,0.02,0.019999999999996448,0.41,0.0,0,0,97.68,-0.1699999999999875,-0.3399999999999892,0,34.49,1.1499999999999986,-0.11999999999999744,0,0,45.63,-0.1599999999999966,0,3.56,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,19,1,0,0.04866180048661801,other,0.0,0,0,97.87716845878136,-0.19716845878134848
2020-09-19,Dadu,other,Pakistan,2020,9,monsoon,263,0.0,0.0,0.24,1.23,177.2,0.0,0,0,97.76,-0.05999999999998806,-0.1799999999999926,0,30.18,0.17999999999999972,-0.6900000000000013,0,0,44.64,-0.6300000000000026,0,1.88,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,38,0,0,0.0013543941625611593,other,0.24,0,0,97.99799999999999,-0.23799999999998533
2021-03-02,Dadu,other,Pakistan,2021,3,spring,61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.04,0.060000000000002274,0.45000000000000284,0,24.93,2.0,2.039999999999999,0,0,14.51,3.75,0,2.25,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,9,0,0,0.0,other,0.0,0,0,98.70802867383513,0.3319713261648758
2019-03-17,Dadu,other,Pakistan,2019,3,spring,76,0.0,0.0,0.49,2.1999999999999966,31.900000000000002,0.0,0,0,99.03,-0.23000000000000398,-0.37999999999999545,0,23.46,2.030000000000001,2.4299999999999997,0,0,33.51,-2.4200000000000017,0,1.3,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,11,0,0,0.015360020062067018,other,0.0,0,0,98.70802867383513,0.3219713261648707
2019-12-31,Dadu,other,Pakistan,2019,12,winter,365,0.0,0.0,0.0,0.0,1.68,0.0,0,0,99.39,0.01999999999999602,-0.04999999999999716,0,12.28,-0.120000000000001,-0.2400000000000002,0,0,41.47,-2.020000000000003,0,1.42,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,1,0,0,0.0,other,0.0,0,0,99.26304659498207,0.12695340501792884
2017-08-01,Dadu,other,Pakistan,2017,8,monsoon,213,0.0,0.03999999999999556,1.3499999999999999,13.129999999999997,21.89,0.0,0,0,97.49,0.05999999999998806,-0.12000000000000455,0,34.87,-0.020000000000003126,0.779999999999994,0,0,48.93,0.5,0,4.49,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,31,0,0,0.06166917911470466,other,1.3499999999999999,0,0,97.53781362007169,-0.04781362007169321
2018-09-10,Dadu,other,Pakistan,2018,9,monsoon,253,0.0,0.0,0.0,0.0,2.23,0.0,0,0,98.21,0.23999999999999488,0.28999999999999204,0,32.5,-0.8800000000000026,-0.7100000000000009,0,0,48.45,5.900000000000006,0,4.41,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,37,0,0,0.0,other,0.0,0,0,97.99799999999999,0.2120000000000033
2019-11-16,Dadu,other,Pakistan,2019,11,autumn,320,0.0,5.4399999999999995,6.18,45.1,78.24000000000001,0.0,0,0,99.26,0.10000000000000853,0.10999999999999943,0,19.41,0.129999999999999,-0.8299999999999983,0,0,70.89,-4.450000000000003,0,1.74,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,46,0,1,0.07898672051737578,other,0.0,0,0,99.0355925925926,0.22440740740741205
2016-03-17,Dadu,other,Pakistan,2016,3,spring,77,0.0,0.0,1.19,3.2999999999999963,3.3,0.0,0,0,98.41,-0.27000000000001023,-0.4200000000000017,0,27.51,0.7100000000000009,1.25,0,0,55.52,19.490000000000002,0,4.48,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,11,0,0,0.3604968191457134,other,0.0,0,0,98.70802867383513,-0.2980286738351339
2019-01-05,Dadu,other,Pakistan,2019,1,winter,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.29,-0.009999999999990905,-0.3199999999999932,0,17.4,-1.6799999999999997,-1.5300000000000011,0,0,28.69,-11.84,0,1.98,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,1,0,0,0.0,other,0.0,0,0,99.22820788530466,0.06179211469535062
2016-01-07,Dadu,other,Pakistan,2016,1,winter,7,0.0,0.0,0.0,0.0,0.02,0.0,0,0,99.44,0.23999999999999488,0.14000000000000057,0,18.34,-0.1700000000000017,-0.9800000000000004,0,0,36.15,5.02,0,1.25,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,1,0,0,0.0,other,0.0,0,0,99.22820788530466,0.2117921146953421
2020-03-11,Dadu,other,Pakistan,2020,3,spring,71,0.01,0.31,1.42,1.42,1.42,0.0004166666666666667,0,0,98.47,-0.04000000000000625,-0.4000000000000057,0,18.91,-2.5700000000000003,-2.3299999999999983,0,0,31.0,-3.6700000000000017,0,1.75,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,11,0,0,0.9992962702322309,other,0.0,0,0,98.70802867383513,-0.2380286738351316
2021-01-08,Dadu,other,Pakistan,2021,1,winter,8,0.0,0.0,0.0,0.0,1.58,0.0,0,0,99.09,-0.030000000000001137,-0.11999999999999034,0,12.04,-1.6400000000000006,-2.49,0,0,15.83,-6.029999999999999,0,2.43,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,1,0,0,0.0,other,0.0,0,0,99.22820788530466,-0.13820788530465222
2016-07-30,Dadu,other,Pakistan,2016,7,monsoon,212,0.0,1.2499999999999964,1.48,1.4799999999999964,1.7,0.0,0,0,97.48,-0.0899999999999892,-0.25,0,34.49,1.0,0.46000000000000085,0,0,51.0,-3.4099999999999966,0,4.82,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,30,0,0,0.8700764256319813,other,1.48,0,0,97.35835125448028,0.12164874551972105
2020-08-20,Dadu,other,Pakistan,2020,8,monsoon,233,0.0,0.029999999999992893,0.08,72.12,90.39999999999999,0.0,0,0,97.17,-0.03999999999999204,-0.10999999999999943,0,34.09,1.8100000000000023,1.8500000000000014,0,0,58.64,-8.379999999999995,0,4.61,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,34,0,0,0.0008849459629871352,other,0.08,0,0,97.53781362007169,-0.3678136200716864
2019-01-03,Dadu,other,Pakistan,2019,1,winter,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.61,0.09000000000000341,0.20999999999999375,0,18.93,0.6000000000000014,0.28999999999999915,0,0,30.72,-5.829999999999998,0,0.85,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,1,0,0,0.0,other,0.0,0,0,99.22820788530466,0.3817921146953438
2022-04-02,Dadu,other,Pakistan,2022,4,spring,92,0.0,0.0,0.0,0.0,0.22,0.0,0,0,98.37,-0.01999999999999602,-0.03999999999999204,0,32.02,0.22000000000000242,1.0500000000000043,0,0,9.6,1.8899999999999997,0,2.2,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,13,1,0,0.0,other,0.0,0,0,98.29277777777777,0.07722222222223252
2022-09-05,Dadu,other,Pakistan,2022,9,monsoon,248,0.0,0.0,0.09999999999999999,251.32000000000002,840.84,0.0,0,0,97.83,0.14000000000000057,-0.1599999999999966,0,27.36,-0.35999999999999943,-0.5700000000000003,0,0,70.29,-3.6400000000000006,0,2.46,1,0,1,1,riverine,NASA POWER API,225.31399999999996,239.0106821473261,36,0,0,0.00011892854891709609,other,0.09999999999999999,0,0,97.99799999999999,-0.16799999999999216
2022-10-26,Dadu,other,Pakistan,2022,10,autumn,299,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98.75,0.18999999999999773,0.010000000000005116,0,25.69,0.9299999999999997,0.9800000000000004,0,0,45.57,-1.0899999999999963,0,1.46,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,43,0,1,0.0,other,0.0,0,0,98.57863799283153,0.17136200716846872
2019-10-25,Dadu,other,Pakistan,2019,10,autumn,298,0.0,0.0,0.0,0.02,29.32,0.0,0,0,98.65,0.10000000000000853,0.19000000000001194,0,27.28,-0.2099999999999973,-0.9399999999999977,0,0,22.8,-4.199999999999999,0,1.62,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,43,0,1,0.0,other,0.0,0,0,98.57863799283153,0.0713620071684744
2023-01-29,Dadu,other,Pakistan,2023,1,winter,29,0.0,0.0,0.0,0.42,0.42000000000000004,0.0,0,0,98.72,-0.4200000000000017,-0.7999999999999972,0,15.76,1.2300000000000004,2.7300000000000004,0,0,28.82,5.949999999999999,0,1.28,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,4,0,0,0.0,other,0.0,0,0,99.22820788530466,-0.5082078853046568
2022-01-19,Dadu,other,Pakistan,2022,1,winter,19,0.13,0.1299999999999787,0.13,31.009999999999994,69.47,0.005416666666666667,1,0,98.94,-0.4000000000000057,-0.5300000000000011,0,20.15,2.1999999999999993,3.129999999999999,0,0,61.9,11.46,0,1.62,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,3,0,0,0.0018712844208374716,other,0.0,0,0,99.22820788530466,-0.2882078853046579
2022-12-26,Dadu,other,Pakistan,2022,12,winter,360,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.35,0.1699999999999875,0.14999999999999147,0,16.11,-0.019999999999999574,0.5700000000000003,0,0,40.42,4.640000000000001,0,1.42,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,52,0,0,0.0,other,0.0,0,0,99.26304659498207,0.08695340501792259
2018-06-28,Dadu,other,Pakistan,2018,6,monsoon,179,0.46,2.0099999999999962,2.01,2.0099999999999962,6.35,0.01916666666666667,3,0,97.46,0.25,0.519999999999996,0,36.1,0.17999999999999972,0.12000000000000455,0,0,37.34,-4.329999999999998,0,3.36,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,26,1,0,0.3164855928200283,other,0.0,0,0,97.47296296296297,-0.012962962962973279
2022-01-25,Dadu,other,Pakistan,2022,1,winter,25,0.0,0.0,0.17,0.16999999999999646,68.89,0.0,0,0,99.04,0.05000000000001137,0.3300000000000125,0,13.48,1.200000000000001,1.620000000000001,0,0,36.07,5.949999999999999,0,1.12,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,4,0,0,0.0024676663134516846,other,0.0,0,0,99.22820788530466,-0.18820788530464938
2019-09-07,Dadu,other,Pakistan,2019,9,monsoon,250,0.0,0.0,33.37,41.53,65.60000000000001,0.0,0,0,97.42,-0.060000000000002274,-0.12000000000000455,0,34.67,0.3500000000000014,1.1400000000000006,0,0,52.07,-3.6000000000000014,0,3.16,1,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,36,0,0,0.5086812701025898,other,33.37,0,0,97.99799999999999,-0.5779999999999887
2018-01-22,Dadu,other,Pakistan,2018,1,winter,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,98.59,-0.20000000000000284,-0.5900000000000034,0,17.77,-0.370000000000001,-0.5300000000000011,0,0,44.15,18.299999999999997,0,1.52,0,1,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,4,0,0,0.0,other,0.0,0,0,99.22820788530466,-0.6382078853046522
2017-06-28,Dadu,other,Pakistan,2017,6,monsoon,179,1.17,1.3899999999999963,1.5699999999999998,1.5699999999999963,4.74,0.048749999999999995,1,0,97.4,0.10999999999999943,0.10000000000000853,0,33.8,-2.5400000000000063,-4.190000000000005,0,0,47.07,4.619999999999997,0,2.66,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,26,1,0,0.33115376502847493,other,0.0,0,0,97.47296296296297,-0.07296296296296134
2016-06-05,Dadu,other,Pakistan,2016,6,monsoon,157,0.0,0.0,0.6799999999999999,1.3899999999999963,1.39,0.0,0,0,97.88,-0.0799999999999983,-0.020000000000010232,0,37.67,2.8200000000000003,3.5600000000000023,0,0,22.78,-12.799999999999997,0,2.91,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,22,1,0,0.4888569374550683,other,0.0,0,0,97.47296296296297,0.4070370370370284
2022-11-11,Dadu,other,Pakistan,2022,11,autumn,315,0.0,0.0,0.99,0.99,0.99,0.0,0,0,99.33,0.14999999999999147,0.2600000000000051,0,23.62,-0.7099999999999973,-0.259999999999998,0,0,50.78,-3.210000000000001,0,1.44,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,45,0,1,0.9989909182643795,other,0.0,0,0,99.0355925925926,0.29440740740740523
2017-12-23,Dadu,other,Pakistan,2017,12,winter,357,0.0,0.0,4.3100000000000005,4.309999999999997,4.3100000000000005,0.0,0,0,99.22,-0.3499999999999943,-0.5,0,18.06,-1.1400000000000006,-1.5800000000000018,0,0,24.98,-4.550000000000001,0,1.3,0,0,0,0,none,NASA POWER API,225.31399999999996,239.0106821473261,51,0,0,0.9997680352586407,other,0.0,0,0,99.26304659498207,-0.04304659498207286
